,@type,id,name,shortName,country,countryCode,geometry,masl,validFrom,county,countyId,municipality,municipalityId,stationHolders,externalIds,wigosId,wmoId,icaoCodes,shipCodes
89,SensorSystem,SN47060,E39 AKSDAL SØR,E39 Aksdal sør,Norge,NO,"{'@type': 'Point', 'coordinates': [5.4485, 59.418], 'nearest': False}",30.0,2013-01-01T00:00:00.000Z,ROGALAND,11.0,TYSVÆR,1146.0,['STATENS VEGVESEN'],"['1125', '1129005']",0-578-0-47060,,,
90,SensorSystem,SN99877,ADVENTDALEN - ICE-WEDGE, ,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [15.9828, 78.1805], 'nearest': False}",,2019-08-21T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,['UNIS'],,0-744-0-99877,,,
91,SensorSystem,SN39030,KRISTIANSAND - HÅNES,Hånes ,Norge,NO,"{'@type': 'Point', 'coordinates': [8.0915, 58.1813], 'nearest': False}",83.0,2013-05-04T00:00:00.000Z,AGDER,42.0,KRISTIANSAND,4204.0,['KRISTIANSAND KOMMUNE'],['508121007'],0-578-0-39030,,,
92,SensorSystem,SN23500,LØKEN I VOLBU,Løken i Volbu,Norge,NO,"{'@type': 'Point', 'coordinates': [9.063, 61.122], 'nearest': False}",521.0,1924-01-01T00:00:00.000Z,INNLANDET,34.0,ØYSTRE SLIDRE,3453.0,['NIBIO'],"['0-20000-0-01371', '1371', '23']",0-20000-0-01371,1371.0,,
93,SensorSystem,SN50810,ÅSANE,Åsane,Norge,NO,"{'@type': 'Point', 'coordinates': [5.3418, 60.4742], 'nearest': False}",90.0,2002-12-01T00:00:00.000Z,VESTLAND,46.0,BERGEN,4601.0,['BERGEN KOMMUNE'],['10.249.1.104'],0-578-0-50810,,,
94,SensorSystem,SN857100,PORTALEGRE,,Portugal,PT,"{'@type': 'Point', 'coordinates': [-7.42138888888889, 39.2941666666667], 'nearest': False}",597.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-08571'],,8571.0,,
95,SensorSystem,SN4040,ENEBAKK - BARBØL,Enebakk,Norge,NO,"{'@type': 'Point', 'coordinates': [11.1535, 59.75], 'nearest': False}",164.0,1998-05-15T00:00:00.000Z,VIKEN,30.0,ENEBAKK,3028.0,['MET.NO'],,0-578-0-4040,,,
96,SensorSystem,SN44530,TJELTA,Tjelta,Norge,NO,"{'@type': 'Point', 'coordinates': [5.5942, 58.8437], 'nearest': False}",29.0,2017-09-05T00:00:00.000Z,ROGALAND,11.0,SOLA,1124.0,['SOLA KOMMUNE'],['501151127'],0-578-0-44530,,,
97,SensorSystem,SN1193400,POPRAD/TATRY,,Slovakia,SK,"{'@type': 'Point', 'coordinates': [20.25, 49.0666666666667], 'nearest': False}",694.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-11934'],,11934.0,,
98,SensorSystem,SN1618100,PERUGIA S. EGIDIO (16181-0),,Italia,IT,"{'@type': 'Point', 'coordinates': [12.5102777777778, 43.0972222222222], 'nearest': False}",212.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-16181'],,16181.0,,
99,SensorSystem,SN72710,OVERHALLA - SKOGMO,Skogmo,Norge,NO,"{'@type': 'Point', 'coordinates': [12.0177, 64.509], 'nearest': False}",32.0,1991-01-02T00:00:00.000Z,TRØNDELAG,50.0,OVERHALLA,5047.0,['NIBIO'],['6'],0-578-0-72710,,,
100,SensorSystem,SN58705,RV15 STRYNEFJELL-KVITENOVA,RV15 Strynefjell-Kvitenova,Norge,NO,"{'@type': 'Point', 'coordinates': [7.3288, 61.9878], 'nearest': False}",1400.0,2011-01-01T00:00:00.000Z,VESTLAND,46.0,STRYN,4651.0,['STATENS VEGVESEN'],"['1429008', '509']",0-578-0-58705,,,
101,SensorSystem,SN42520,RISNES I FJOTLAND,Fjotland,Norge,NO,"{'@type': 'Point', 'coordinates': [6.9443, 58.6577], 'nearest': False}",348.0,1895-07-01T00:00:00.000Z,AGDER,42.0,KVINESDAL,4227.0,['MET.NO'],,0-578-0-42520,,,
102,SensorSystem,SN98630,E75 KOMAGVÆR,E75 Komagvær,Norge,NO,"{'@type': 'Point', 'coordinates': [30.5303, 70.2453], 'nearest': False}",25.0,2013-07-22T00:00:00.000Z,TROMS OG FINNMARK,54.0,VARDØ,5404.0,['STATENS VEGVESEN'],"['2000008', '274']",0-578-0-98630,,,
103,SensorSystem,SN59800,SVINØY FYR,Svinøy fyr,Norge,NO,"{'@type': 'Point', 'coordinates': [5.268, 62.3293], 'nearest': False}",38.0,1955-06-01T00:00:00.000Z,MØRE OG ROMSDAL,15.0,HERØY,1515.0,['MET.NO'],"['0-20000-0-01205', '10.249.1.56']",0-20000-0-01205,1205.0,,
104,SensorSystem,SN50245,FV48 TYSSE VEST,FV48 Tysse vest,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6942, 60.3643], 'nearest': False}",39.0,2015-11-03T00:00:00.000Z,VESTLAND,46.0,SAMNANGER,4623.0,['STATENS VEGVESEN'],"['1229041', '1569']",0-578-0-50245,,,
105,SensorSystem,SN1640000,USTICA,,Italia,IT,"{'@type': 'Point', 'coordinates': [13.1772222222222, 38.7072222222222], 'nearest': False}",242.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-16400'],,16400.0,,
106,SensorSystem,SN292000,PIETARSAARI KALLAN,,Finland,FI,"{'@type': 'Point', 'coordinates': [22.5227777777778, 63.7513888888889], 'nearest': False}",2.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02920'],,2920.0,,
107,SensorSystem,SN263200,UTKLIPPAN,Utklippan,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.7077777777778, 55.9558333333333], 'nearest': False}",2.0,2006-06-12T00:00:00.000Z,,,,,['SMHI'],['0-20000-0-02632'],,2632.0,,
108,SensorSystem,SN52452,E39 NORDHORDLANDSBRUA,E39 Nordhordlandsbru,Norge,NO,"{'@type': 'Point', 'coordinates': [5.267, 60.5225], 'nearest': False}",17.0,2013-10-07T00:00:00.000Z,VESTLAND,46.0,BERGEN,4601.0,['STATENS VEGVESEN'],"['1229015', '266']",0-578-0-52452,,,
109,SensorSystem,SN802300,SANTANDER,,Spania,ES,"{'@type': 'Point', 'coordinates': [-3.80055555555556, 43.4911111111111], 'nearest': False}",52.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-08023'],,8023.0,,
110,SensorSystem,SN23410,FAGERNES LUFTHAMN,Fagernes LH,Norge,NO,"{'@type': 'Point', 'coordinates': [9.3014123, 61.0032006], 'nearest': False}",822.0,1987-01-01T00:00:00.000Z,INNLANDET,34.0,NORD-AURDAL,3451.0,['AVINOR'],"['0-20000-0-01368', '10.249.0.70', 'ENFG']",0-20000-0-01368,1368.0,['ENFG'],
111,SensorSystem,SN1666700,MYTILINI (AIRPORT),,Hellas,GR,"{'@type': 'Point', 'coordinates': [26.6036111111111, 39.0538888888889], 'nearest': False}",18.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-16667'],,16667.0,,
112,SensorSystem,SN59665,VOLDA BRANNSTASJON, Volda brannst.,Norge,NO,"{'@type': 'Point', 'coordinates': [6.0842, 62.1447], 'nearest': False}",50.0,2019-09-19T00:00:00.000Z,MØRE OG ROMSDAL,15.0,VOLDA,1577.0,['VOLDA KOMMUNE'],['518101035'],0-578-0-59665,,,
113,SensorSystem,SN50110,KVAM - AKSNESET,Aksneset,Norge,NO,"{'@type': 'Point', 'coordinates': [6.2175, 60.3372], 'nearest': False}",13.0,2005-01-01T00:00:00.000Z,VESTLAND,46.0,KVAM,4622.0,['NIBIO'],['78'],0-578-0-50110,,,
114,SensorSystem,SN12680,LILLEHAMMER - SÆTHERENGEN,Sæterengen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.4762, 61.0917], 'nearest': False}",240.0,1982-12-01T00:00:00.000Z,INNLANDET,34.0,LILLEHAMMER,3405.0,['MET.NO'],"['0-20000-0-01378', '10.249.1.155']",0-20000-0-01378,1378.0,,
115,SensorSystem,SN99841,SVALBARD LH - PLATÅBERGET,Platåberget,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [15.3595, 78.2342], 'nearest': False}",435.0,1998-09-12T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,['AVINOR'],,0-744-0-99841,,,
116,SensorSystem,SN99500,SKOGFOSS,Skogfoss,Norge,NO,"{'@type': 'Point', 'coordinates': [29.692, 69.3717], 'nearest': False}",55.0,1968-01-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,SØR-VARANGER,5444.0,['VARANGER KRAFT'],,0-578-0-99500,,,
117,SensorSystem,SN2200300,VAJDA-GUBA,,Russland,RU,"{'@type': 'Point', 'coordinates': [31.9786111111111, 69.9361111111111], 'nearest': False}",8.0,2010-12-01T00:00:00.000Z,,,,,['Росгидромет'],['0-20000-0-22003'],,22003.0,,
118,SensorSystem,SN64510,TINGVOLL,Tingvoll,Norge,NO,"{'@type': 'Point', 'coordinates': [8.1862, 62.9133], 'nearest': False}",23.0,1992-01-01T00:00:00.000Z,MØRE OG ROMSDAL,15.0,TINGVOLL,1560.0,['NIBIO'],['39'],0-578-0-64510,,,
119,SensorSystem,SN1070800,SAARBRUECKEN/ENSHEIM,,Tyskland,DE,"{'@type': 'Point', 'coordinates': [7.10777777777778, 49.2127777777778], 'nearest': False}",320.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-10708'],,10708.0,,
120,SensorSystem,SN17650,E6 VESTBY,E6 Vestby,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7395, 59.6002], 'nearest': False}",75.0,2012-01-01T00:00:00.000Z,VIKEN,30.0,VESTBY,3019.0,['STATENS VEGVESEN'],"['229013', '239']",0-578-0-17650,,,
121,SensorSystem,SN830600,PALMA DE MALLORCA/SON SAN JUAN,,Spania,ES,"{'@type': 'Point', 'coordinates': [2.73666666666667, 39.5608333333333], 'nearest': False}",8.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-08306', 'LEPA']",,8306.0,['LEPA'],
122,SensorSystem,SN42810,TONSTAD - NETTFED,Tonstad − Nettfed,Norge,NO,"{'@type': 'Point', 'coordinates': [6.709, 58.6642], 'nearest': False}",55.0,1972-01-01T00:00:00.000Z,AGDER,42.0,SIRDAL,4228.0,['SIRA-KVINA KRAFTSELSKAP'],,0-578-0-42810,,,
123,SensorSystem,SN30330,GJERPEN - ÅRHUS,Gjerpen ,Norge,NO,"{'@type': 'Point', 'coordinates': [9.5772, 59.2268], 'nearest': False}",41.0,2005-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,SKIEN,3807.0,['NIBIO'],['37'],0-578-0-30330,,,
124,SensorSystem,SN51010,FOSSMARK,Fossmark,Norge,NO,"{'@type': 'Point', 'coordinates': [5.7243, 60.5205], 'nearest': False}",10.0,2012-06-14T00:00:00.000Z,VESTLAND,46.0,VAKSDAL,4628.0,['BANE NOR'],"['0-20000-0-01314', '10.249.0.100']",0-20000-0-01314,1314.0,,
125,SensorSystem,SN3370,ØSAKER,Øsaker,Norge,NO,"{'@type': 'Point', 'coordinates': [11.0422, 59.3193], 'nearest': False}",45.0,2005-01-01T00:00:00.000Z,VIKEN,30.0,SARPSBORG,3003.0,['NIBIO'],['46'],0-578-0-3370,,,
126,SensorSystem,SN1277200,MISKOLC,Miskolc Diósgyőr,Ungarn,HU,"{'@type': 'Point', 'coordinates': [20.7266666667, 48.0947222222], 'nearest': False}",161.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-12772', '0-348-1-52744']",,12722.0,,
127,SensorSystem,SN99090,E6 GANDVIKBAKKEN,E6 Gandvikbakken,Norge,NO,"{'@type': 'Point', 'coordinates': [29.1303, 70.0278], 'nearest': False}",84.0,2018-01-23T00:00:00.000Z,TROMS OG FINNMARK,54.0,NESSEBY,5442.0,['STATENS VEGVESEN'],"['1760', '3000018']",0-578-0-99090,,,
128,SensorSystem,SN44730,SANDNES - ROVIK,Sandnes − Rovik,Norge,NO,"{'@type': 'Point', 'coordinates': [5.7592, 58.8662], 'nearest': False}",19.0,1974-06-14T00:00:00.000Z,ROGALAND,11.0,SANDNES,1108.0,['NVE'],['29.4'],0-578-0-44730,,,
129,SensorSystem,SN1213500,HEL,,Polen,PL,"{'@type': 'Point', 'coordinates': [18.8119444444444, 54.6036111111111], 'nearest': False}",1.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-12135'],,12135.0,,
130,SensorSystem,SN4590,E16 ROMERIKSÅSEN,E16 Romeriksåsen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7475, 60.2755], 'nearest': False}",415.0,2011-01-01T00:00:00.000Z,VIKEN,30.0,LUNNER,3054.0,['STATENS VEGVESEN'],"['202', '529016']",0-578-0-4590,,,
131,SensorSystem,SN71385,FV715 HOGSDALEN,FV715 Hogsdalen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2425, 63.6965], 'nearest': False}",232.0,2017-07-06T00:00:00.000Z,TRØNDELAG,50.0,INDRE FOSEN,5054.0,['STATENS VEGVESEN'],"['1711', '3000002']",0-578-0-71385,,,
132,SensorSystem,SN51800,MJØLFJELL UH,Mjølfjell,Norge,NO,"{'@type': 'Point', 'coordinates': [6.9373, 60.7022], 'nearest': False}",695.0,1999-06-01T00:00:00.000Z,VESTLAND,46.0,VOSS,4621.0,['MET.NO'],"['0-20000-0-01344', '10.249.0.132']",0-20000-0-01344,1344.0,,
133,SensorSystem,SN31900,TUDDAL,Tuddal,Norge,NO,"{'@type': 'Point', 'coordinates': [8.8083, 59.7463], 'nearest': False}",464.0,1895-07-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,HJARTDAL,3819.0,['MET.NO'],,0-578-0-31900,,,
134,SensorSystem,SN255200,MALEXANDER,Malexander,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.2361111111111, 58.0719444444444], 'nearest': False}",197.0,2006-06-12T00:00:00.000Z,,,,,['SMHI'],['0-20000-0-02552'],,2552.0,,
135,SensorSystem,SN57380,RV5 LUNDEBOTN,Lundebotn,Norge,NO,"{'@type': 'Point', 'coordinates': [6.657, 61.5158], 'nearest': False}",346.0,2014-12-01T00:00:00.000Z,VESTLAND,46.0,SUNNFJORD,4647.0,['STATENS VEGVESEN'],"['1429005', '315']",0-578-0-57380,,,
136,SensorSystem,SN17895,E18 SVARTSKOG,E18 Svartskog,Norge,NO,"{'@type': 'Point', 'coordinates': [10.76, 59.794], 'nearest': False}",110.0,2011-07-06T00:00:00.000Z,VIKEN,30.0,NORDRE FOLLO,3020.0,['STATENS VEGVESEN'],"['156', '229017']",0-578-0-17895,,,
137,SensorSystem,SN56420,FURENESET,Fureneset,Norge,NO,"{'@type': 'Point', 'coordinates': [5.0443, 61.2928], 'nearest': False}",7.0,1972-01-01T00:00:00.000Z,VESTLAND,46.0,FJALER,4646.0,['NIBIO'],"['0-20000-0-01308', '1308', '26']",0-20000-0-01308,1308.0,,
138,SensorSystem,SN240890,SVANEHOLM D,Svaneholm D,Sverige,SE,"{'@type': 'Point', 'coordinates': [12.501, 59.1744], 'nearest': False}",200.0,1973-04-01T00:00:00.000Z,,,VÄRMLANDS LÄN,7521700.0,['SMHI'],['92120'],,,,
139,SensorSystem,SN80707,GLOMFJORD - TVERRFJELLET,Tverrfjellet ,Norge,NO,"{'@type': 'Point', 'coordinates': [13.9067, 66.8303], 'nearest': False}",930.0,2014-09-08T00:00:00.000Z,NORDLAND,18.0,MELØY,1837.0,['MET.NO'],,0-578-0-80707,,,
140,SensorSystem,SN99862,BREINOSA - BLOCKFIELD PLATEAU,Breinosa,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [16.0665, 78.143], 'nearest': False}",670.0,2022-03-25T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,['UNIS'],,0-744-0-99862,,,
141,SensorSystem,SN59695,ØRSTA - EITREFJELL,Eitrefjell ,Norge,NO,"{'@type': 'Point', 'coordinates': [6.2877, 62.16], 'nearest': False}",690.0,2014-12-04T00:00:00.000Z,MØRE OG ROMSDAL,15.0,ØRSTA,1520.0,['MET.NO'],"['10.249.0.253', '10.249.0.254']",0-578-0-59695,,,
142,SensorSystem,SN91150,LYNGEN - URA,Lyngen - Ura,Norge,NO,"{'@type': 'Point', 'coordinates': [20.0912, 69.5878], 'nearest': False}",60.0,2010-11-18T00:00:00.000Z,TROMS OG FINNMARK,54.0,LYNGEN,5424.0,['MET.NO'],,0-578-0-91150,,,
143,SensorSystem,SN18317,OSLO - ELVEBAKKEN,Elvebakken,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7528, 59.9188], 'nearest': False}",15.0,2017-06-01T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VAV ROSIM']",['506131096'],0-578-0-18317,,,
144,SensorSystem,SN1022400,BREMEN,,Tyskland,DE,"{'@type': 'Point', 'coordinates': [8.79944444444445, 53.0463888888889], 'nearest': False}",4.0,2006-06-12T00:00:00.000Z,,,,,['DEUTSCHER WETTERDIENST'],"['0-20000-0-10224', 'EDDW']",,10224.0,['EDDW'],
145,SensorSystem,SN70820,UTGÅRD,Utgård,Norge,NO,"{'@type': 'Point', 'coordinates': [11.729, 64.1163], 'nearest': False}",50.0,1962-07-01T00:00:00.000Z,TRØNDELAG,50.0,STEINKJER,5006.0,['MET.NO'],,0-578-0-70820,,,
146,SensorSystem,SN3280,RAKKESTAD - SANDER,Rakkestad,Norge,NO,"{'@type': 'Point', 'coordinates': [11.3937, 59.4617], 'nearest': False}",144.0,1982-01-01T00:00:00.000Z,VIKEN,30.0,RAKKESTAD,3016.0,['RAKKESTAD KOMMUNE'],,0-578-0-3280,,,
147,SensorSystem,SN292900,LIPERI JOENSUU AIRPORT,,Finland,FI,"{'@type': 'Point', 'coordinates': [29.6113888888889, 62.66], 'nearest': False}",121.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],"['0-20000-0-02929', '02929']",,2929.0,,
148,SensorSystem,SN91500,NORDNESFJELLET,Nordnesfjellet ,Norge,NO,"{'@type': 'Point', 'coordinates': [20.4152984, 69.5575895], 'nearest': False}",697.0,2010-01-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,KÅFJORD,5426.0,['NVE SEKSJON FOR FJELLSKRED'],"['0-20000-0-01036', '1036']",0-20000-0-01036,1036.0,,
149,SensorSystem,SN16271,HØVRINGEN II,Høvringen,Norge,NO,"{'@type': 'Point', 'coordinates': [9.4798, 61.8883], 'nearest': False}",940.0,2013-09-26T00:00:00.000Z,INNLANDET,34.0,SEL,3437.0,['MET.NO'],['10.249.0.57'],0-578-0-16271,,,
150,SensorSystem,SN44640,STAVANGER - VÅLAND,Våland,Norge,NO,"{'@type': 'Point', 'coordinates': [5.7278, 58.9563], 'nearest': False}",72.0,1882-01-01T00:00:00.000Z,ROGALAND,11.0,STAVANGER,1103.0,['STAVANGER KOMMUNE'],"['0-20000-0-01416', '10.249.0.92']",0-20000-0-01416,1416.0,,
151,SensorSystem,SN26580,DRAMMEN - BANGELØKKA,Bangeløkka ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2142, 59.731], 'nearest': False}",14.0,2015-06-01T00:00:00.000Z,VIKEN,30.0,DRAMMEN,3005.0,['DRAMMEN KOMMUNE'],['518101068'],0-578-0-26580,,,
152,SensorSystem,SN47260,HAUGESUND LUFTHAVN,Haugesund LH,Norge,NO,"{'@type': 'Point', 'coordinates': [5.2115, 59.3445], 'nearest': False}",24.0,1975-04-01T00:00:00.000Z,ROGALAND,11.0,KARMØY,1149.0,['AVINOR'],"['0-20000-0-01408', '10.249.0.63', 'ENHD']",0-20000-0-01408,1408.0,['ENHD'],
153,SensorSystem,SN61310,FV63 TROLLSTIGEN,FV63 Trollstigen,Norge,NO,"{'@type': 'Point', 'coordinates': [7.662, 62.4515], 'nearest': False}",700.0,2020-09-16T00:00:00.000Z,MØRE OG ROMSDAL,15.0,RAUMA,1539.0,['STATENS VEGVESEN'],"['1849', '3000408']",0-578-0-61310,,,
154,SensorSystem,SN53280,E16 FLÅM,E16 Flåm,Norge,NO,"{'@type': 'Point', 'coordinates': [7.1048, 60.861], 'nearest': False}",15.0,2013-06-11T00:00:00.000Z,VESTLAND,46.0,AURLAND,4641.0,['STATENS VEGVESEN'],"['1429020', '279']",0-578-0-53280,,,
155,SensorSystem,SN71780,ÅFJORD II,Åfjord,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2237, 63.9678], 'nearest': False}",30.0,2007-11-29T00:00:00.000Z,TRØNDELAG,50.0,ÅFJORD,5058.0,['MET.NO'],"['0-20000-0-01242', '10.249.0.162']",0-20000-0-01242,1242.0,,
156,SensorSystem,SN65060,E39 VALSØYFJORDEN,E39 Valsøyfjorden,Norge,NO,"{'@type': 'Point', 'coordinates': [8.5602, 63.1442], 'nearest': False}",25.0,2016-11-14T00:00:00.000Z,TRØNDELAG,50.0,HEIM,5055.0,['STATENS VEGVESEN'],"['1529024', '1649']",0-578-0-65060,,,
157,SensorSystem,SN29720,DAGALI LUFTHAVN,Dagali LH,Norge,NO,"{'@type': 'Point', 'coordinates': [8.5263, 60.4188], 'nearest': False}",798.0,2001-11-01T00:00:00.000Z,VIKEN,30.0,HOL,3044.0,"['MET.NO', 'DAGALI FLYPLASS (GEILO LUFTHAVN)']","['0-20000-0-01363', '10.249.0.43', '1363', 'ENDI']",0-20000-0-01363,1363.0,['ENDI'],
158,SensorSystem,SN94640,E69 NORDKAPP,E69 Nordkapp,Norge,NO,"{'@type': 'Point', 'coordinates': [25.7742, 71.1575], 'nearest': False}",296.0,2014-12-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,NORDKAPP,5435.0,['STATENS VEGVESEN'],"['2000012', '337']",0-578-0-94640,,,
159,SensorSystem,SN62270,MOLDE LUFTHAVN,Molde LH,Norge,NO,"{'@type': 'Point', 'coordinates': [7.2617, 62.7443], 'nearest': False}",3.0,1972-03-01T00:00:00.000Z,MØRE OG ROMSDAL,15.0,MOLDE,1506.0,['AVINOR'],"['0-20000-0-01217', '10.249.0.60', 'ENML']",0-20000-0-01217,1217.0,['ENML'],
160,SensorSystem,SN1327200,BEOGRAD/SURCIN,,Serbia,RS,"{'@type': 'Point', 'coordinates': [20.2833333333333, 44.8166666666667], 'nearest': False}",96.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-13272', 'LYBE']",,13272.0,['LYBE'],
161,SensorSystem,SN72650,OVERHALLA - UNNSET,Overhalla,Norge,NO,"{'@type': 'Point', 'coordinates': [11.8397, 64.4815], 'nearest': False}",26.0,1977-06-01T00:00:00.000Z,TRØNDELAG,50.0,OVERHALLA,5047.0,['MET.NO'],,0-578-0-72650,,,
162,SensorSystem,SN37310,GRYTÅI,Grytåi ,Norge,NO,"{'@type': 'Point', 'coordinates': [8.3442, 59.1723], 'nearest': False}",645.0,2019-09-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,NISSEDAL,3822.0,['NVE'],['19.78'],0-578-0-37310,,,
163,SensorSystem,SN1016200,SCHWERIN,,Tyskland,DE,"{'@type': 'Point', 'coordinates': [11.3872222222222, 53.6425], 'nearest': False}",59.0,2006-06-12T00:00:00.000Z,,,,,['DEUTSCHER WETTERDIENST'],['0-20000-0-10162'],,10162.0,,
164,SensorSystem,SN54590,E16 HONING BRU,E16 Honing bru,Norge,NO,"{'@type': 'Point', 'coordinates': [8.0172, 61.1022], 'nearest': False}",742.0,2014-12-01T00:00:00.000Z,VESTLAND,46.0,LÆRDAL,4642.0,['STATENS VEGVESEN'],"['1429016', '328']",0-578-0-54590,,,
165,SensorSystem,SN306600,KINLOSS,,Storbritannia,GB,"{'@type': 'Point', 'coordinates': [-3.56361111111111, 57.6455555555556], 'nearest': False}",7.0,2006-06-12T00:00:00.000Z,,,,,['MET OFFICE'],['0-20000-0-03066'],,3066.0,,
166,SensorSystem,SN30285,SKIEN - BORGEÅSEN,Borgeåsen ,Norge,NO,"{'@type': 'Point', 'coordinates': [9.6638, 59.1642], 'nearest': False}",75.0,2018-11-27T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,SKIEN,3807.0,['SKIEN KOMMUNE'],['518101020'],0-578-0-30285,,,
167,SensorSystem,SN27262,TØNSBERG - KARLSVIK,Karlsvik,Norge,NO,"{'@type': 'Point', 'coordinates': [10.5145, 59.2952], 'nearest': False}",3.0,2020-04-15T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TØNSBERG,3803.0,"['TØNSBERG KOMMUNE, INGENIØRVESENET']",['10.249.1.177'],0-578-0-27262,,,
168,SensorSystem,SN224400,JUNSELE,Junsele,Sverige,SE,"{'@type': 'Point', 'coordinates': [16.95, 63.6833333333333], 'nearest': False}",215.0,2006-02-27T00:00:00.000Z,,,VÄSTERNORRLANDS LÄN,7522200.0,['SMHI'],['136420'],,2244.0,,
169,SensorSystem,SN223000,GUBBHOGEN,Gubbhögen,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.5563888888889, 64.2183333333333], 'nearest': False}",310.0,2006-06-12T00:00:00.000Z,,,STRÖMSUND,7522313.0,['SMHI'],"['0-20000-0-02230', '145130']",,2230.0,,
170,SensorSystem,SN1258000,RZESZOW-JASIONKA,,Polen,PL,"{'@type': 'Point', 'coordinates': [22.02, 50.1113888888889], 'nearest': False}",211.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-12580'],,12580.0,,
171,SensorSystem,SN13750,ØVRE HEIMDALSVATN,Øv. Heimdalsvatn,Norge,NO,"{'@type': 'Point', 'coordinates': [8.8945, 61.4183], 'nearest': False}",1088.0,1996-10-19T00:00:00.000Z,INNLANDET,34.0,ØYSTRE SLIDRE,3453.0,['NVE'],['2.36'],0-578-0-13750,,,
172,SensorSystem,SN99763,REINDALSPASSET,Reindalspasset ,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [17.0442, 78.0648], 'nearest': False}",181.0,2019-09-27T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,['MET.NO'],['300125061927260'],0-744-0-99763,,,
173,SensorSystem,SN19923,E18 LIERSKOGEN,E18 Lierskogen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.33, 59.819], 'nearest': False}",250.0,2008-01-14T00:00:00.000Z,VIKEN,30.0,LIER,3049.0,['STATENS VEGVESEN'],"['37', '629001']",0-578-0-19923,,,
174,SensorSystem,SN54330,E16 BORGUND,E16 Borgund,Norge,NO,"{'@type': 'Point', 'coordinates': [7.8478, 61.0795], 'nearest': False}",410.0,2011-01-01T00:00:00.000Z,VESTLAND,46.0,LÆRDAL,4642.0,['STATENS VEGVESEN'],"['129', '1429011']",0-578-0-54330,,,
175,SensorSystem,SN52930,BREKKE I SOGN,Verkland i Gulen,Norge,NO,"{'@type': 'Point', 'coordinates': [5.425, 60.9585], 'nearest': False}",240.0,1938-01-01T00:00:00.000Z,VESTLAND,46.0,GULEN,4635.0,['MET.NO'],,0-578-0-52930,,,
176,SensorSystem,SN46300,SULDALSVATN,Suldalsvatn,Norge,NO,"{'@type': 'Point', 'coordinates': [6.809, 59.5887], 'nearest': False}",333.0,1895-07-01T00:00:00.000Z,ROGALAND,11.0,SULDAL,1134.0,['MET.NO'],,0-578-0-46300,,,
177,SensorSystem,SN231990,MARBY D,Marby D,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.2939, 63.122], 'nearest': False}",325.0,1987-05-01T00:00:00.000Z,,,ÅRE,7522321.0,['SMHI'],['134070'],,,,
